scheduleId,trainId,trainNumber,trainName,scheduledArrivalTime,scheduledDepartureTime,stationCodes,scheduleDate,createdDate
529539d3-6b79-40ea-ae32-b2a61322bbd7,7815424,Ald Ned Special,7514,09:08,0 days 00:05:00,"['MBQ', 'HPUR', 'ULNR', 'SMNE', 'BVS', 'DRD', 'AIRL', 'MMCT', 'MLND', 'ABY', 'GTBN', 'NHU', 'RSYI', 'MAE', 'GNSL', 'KLE', 'DTVL', 'MM', 'KLMG', 'BMNDG']",2025-06-26,2025-06-26 15:02:50.730329
550ed797-9e76-49f3-9c83-c41eb1aeb253,6170218,Ald Ned Special,7512,00:46,0 days 00:10:00,"['HPUR', 'VR', 'MLND', 'SNRD', 'TNA', 'UOI', 'DRD', 'SNCR', 'APTA', 'STC', 'LWJ', 'MX', 'NVRD', 'DKRD', 'KOPR', 'TKNG', 'CTGN', 'WTP', 'NSP', 'BMNDG']",2025-06-26,2025-06-26 15:02:50.730329
427eaa1e-7f4d-4af0-96c5-ae96f2e766bf,6518142,Ald Uhp Special,4113,00:18,0 days 00:10:00,"['GTBN', 'KPHN', 'SVE', 'TNA', 'BO/BVI', 'SWDV', 'KLMG', 'VSD', 'KJT/S', 'UOI', 'BND', 'MMCT', 'RABE', 'MNKD', 'VR', 'BOR', 'VVH', 'DI', 'CCG', 'KP']",2025-06-26,2025-06-26 15:02:50.730329
69d7545b-d9dc-49a4-a558-ec2c8773f2ec,6752279,Ald Vskp Special,8576,17:07,0 days 00:10:00,"['PEN', 'KLY', 'B/BA', 'RMAR', 'SHAD', 'MBQ', 'CHF', 'SWDV', 'PR', 'C/CH', 'PNVL', 'DI', 'VR', 'PR', 'MLND', 'MIRA', 'PNVL', 'JNJ', 'GMN', 'ABH', 'APTA', 'NIDI', 'CRD', 'UOI', 'NSP', 'PBHD', 'CYR', 'BSR/BS', 'BEPR', 'KLVA']",2025-06-26,2025-06-26 15:02:50.730329
3791a8a1-71cc-4948-827f-a08ace9052de,1078874,Allahabad Special,9429,10:13,0 days 00:10:00,"['BY', 'DRD', 'MTN', 'UOI', 'A/AD/ADH', 'SNRD', 'KYN', 'BSR/BS', 'KLV', 'GTBN', 'KPHN', 'DLV', 'B/BA', 'C/CH', 'CTGN', 'MRU', 'MMCT', 'JTT', 'NEU', 'NRL', 'DI', 'G', 'PLG', 'MSD', 'GNSL', 'NIIJ', 'JOS', 'KP', 'PR', 'BO/BVI', 'NVRD', 'CYR', 'THK', 'C/CH', 'KLMG', 'SIN', 'CMBR', 'KLVA', 'VGN', 'VTN', 'CSMT/ST', 'GV', 'GMN', 'HPUR', 'NSP', 'SNCR', 'PNVL', 'NIG', 'AMNA', 'NEU']",2025-06-26,2025-06-26 15:02:50.730329
f39f5265-2405-4b43-b4b7-8e9d44e7eaac,4044786,Alleppey Express,22639,23:49,0 days 00:05:00,"['MSD', 'KNDS', 'G', 'RRD', 'BEPR', 'CTGN', 'MTN', 'KJT/S', 'MLND', 'TNA', 'KDV', 'NEU', 'TPND', 'NHU', 'CSMT/ST', 'VK', 'SAH', 'G', 'ATG', 'NIIJ', 'KOPR', 'SNRD', 'VSH', 'VR', 'PEN', 'KHBV', 'JCNR', 'CSMT/ST', 'CMBR', 'BOR', 'KSRA', 'CHG', 'SNCR', 'HPUR', 'BMNDG', 'DRD', 'VTN', 'APTA', 'LWJ', 'KPHN']",2025-06-26,2025-06-26 15:02:50.730329
f2780a54-c3da-4da7-a5f8-86a03047b5d9,4095561,Alleppey Express,16308,22:41,0 days 00:05:00,"['RABE', 'BEPR', 'THK', 'TPND', 'MM', 'THK', 'DI', 'APTA', 'TNA', 'SHLU', 'ULNR', 'KYN', 'JITE', 'RMAR', 'VVH', 'VR', 'PR', 'KJMG', 'KLE', 'SNRD', 'BMNDG', 'LWJ', 'NVRD', 'KE', 'HPUR', 'GMN', 'MMCT', 'A/AD/ADH', 'DIVA', 'MEL', 'NVRD', 'KHBV', 'PR', 'RRD', 'SWDV', 'MLND', 'MSD', 'MANR', 'PEN', 'BND']",2025-06-26,2025-06-26 15:02:50.730329
2bd320ef-b3b4-4a1c-9ab2-94429020f5a4,3028327,Amar Nath Express,12587,20:18,0 days 00:10:00,"['VDLR', 'D/DR/DDR', 'KNDS', 'MEL', 'AMNA', 'PBHD', 'NIIJ', 'KYN', 'VGN', 'VR', 'NVRD', 'NHU', 'RABE', 'DTVL', 'JTT', 'RMAR', 'STC', 'KARD', 'MANR', 'AIRL', 'CHG', 'MM', 'MLND', 'MMCT', 'KE', 'TPND', 'KNDS', 'KJMG', 'SNRD', 'SWDV', 'NHU', 'JCNR', 'SMNE', 'DTVL', 'SNRD', 'KHAG', 'UOI', 'CRD', 'DIVA', 'KP']",2025-06-26,2025-06-26 15:02:50.730329
67ff6adc-5cb6-4078-9d71-1761c7b6466b,6574204,Amaravathi Express,18047,13:30,0 days 00:05:00,"['CHF', 'NSP', 'JNJ', 'THS', 'SIN', 'KLE', 'DRD', 'PL', 'VR', 'KJMG', 'KLVA', 'DIVA', 'SIN', 'VVH', 'MSD', 'DTVL', 'NIG', 'TNA', 'G', 'NVRD']",2025-06-26,2025-06-26 15:02:50.730329
453e7554-10b3-47c8-a563-4219566d0a35,8655132,Amaravathi Express,17225,16:44,0 days 00:05:00,"['MANR', 'VK', 'PBHD', 'KHAG', 'PL', 'PNVL', 'UOI', 'BSR/BS', 'KHBV', 'SIN', 'ASO', 'GTBN', 'NEU', 'PNVL', 'VSH', 'C/CH', 'ATG', 'GTR', 'THK', 'KLVA', 'RMAR', 'HPUR', 'JITE', 'THK', 'DIVA', 'DLV', 'NIIJ', 'DRD', 'MSD', 'AIRL']",2025-06-26,2025-06-26 15:02:50.730329
712e0975-7d02-44c7-87e3-22c1cc70ce9e,2891650,Amaravati Express,17226,11:55,0 days 00:05:00,"['KP', 'BEPR', 'VDLR', 'SNCR', 'VSD', 'VR', 'NIG', 'NSP', 'GMN', 'BMNDG', 'OMB', 'CRD', 'NVRD', 'SHAD', 'G', 'SMNE', 'BIRD', 'BEPR', 'JTT', 'TNA', 'KOPR', 'MMCT', 'CMBR', 'B/BA', 'BUD', 'KJMG', 'KNDS', 'VTN', 'THS', 'JITE']",2025-06-26,2025-06-26 15:02:50.730329
0f764195-9de4-44bc-be81-2160d80dc1ee,4592350,Amarkantak Express,12853,22:19,0 days 00:10:00,"['VVH', 'SMNE', 'A/AD/ADH', 'VTN', 'BEPR', 'SIN', 'JTT', 'TNA', 'KJT/S', 'BND', 'KHAG', 'KPHN', 'OMB', 'KLV', 'TNA', 'C/CH', 'VLDI', 'DIVA', 'CRD', 'APTA', 'CSMT/ST', 'NSP', 'VLP', 'JCNR', 'MDD', 'NRL', 'KLVA', 'SNRD', 'KARD', 'GV', 'ABY', 'NVRD', 'KOPR', 'CYR', 'MSD', 'NEU', 'PBHD', 'MIRA', 'BY', 'CSMT/ST', 'TKNG', 'KARP', 'NIIJ', 'PNVL', 'RABE', 'VGN', 'KJMG', 'PL', 'CHG', 'LWJ']",2025-06-26,2025-06-26 15:02:50.730329
c96d1ec8-4acc-4179-84b8-8a392c63f993,7314058,Amarkantak Express,12854,11:56,0 days 00:05:00,"['VTN', 'NEU', 'PNVL', 'VDLR', 'PR', 'VR', 'CSMT/ST', 'PR', 'WTP', 'BSR/BS', 'JOS', 'SNRD', 'JNJ', 'AIRL', 'AMNA', 'KNDS', 'KLMG', 'KLVA', 'SWDV', 'SHAD', 'GTR', 'VGN', 'SIN', 'KHAG', 'KP', 'PEN', 'JITE', 'SWDV', 'ULNR', 'D/DR/DDR']",2025-06-26,2025-06-26 15:02:50.730329
63762fdb-7de5-4b1d-bb89-9a497b891067,6865993,Amarnath Express,15098,09:19,0 days 00:05:00,"['MDD', 'TNA', 'NHU', 'KLVA', 'CHG', 'BND', 'MBQ', 'SNRD', 'SWDV', 'AIRL', 'MTN', 'VTN', 'THS', 'BY', 'MANR', 'OMB', 'MRU', 'BOR', 'KLV', 'KOPR']",2025-06-26,2025-06-26 15:02:50.730329
e261b23e-2704-4ee1-88c6-6bbcc4974a57,9754551,Amarnath Express,15097,22:45,0 days 00:05:00,"['PDI', 'PNVL', 'KLVA', 'JTT', 'CCG', 'SNRD', 'UOI', 'THK', 'SWDV', 'ABY', 'MDD', 'MMCT', 'SWDV', 'MTN', 'ASO', 'KLY', 'CHF', 'KYN', 'KLV', 'VTN', 'MANR', 'VR', 'SNRD', 'D/DR/DDR', 'NSP', 'KHAG', 'BND', 'VVH', 'RABE', 'KHBV']",2025-06-26,2025-06-26 15:02:50.730329
4ec87523-78ad-4f83-b040-ad0b47fe894b,4123166,Amarnath Express,15653,19:25,0 days 00:05:00,"['DLV', 'CSMT/ST', 'D/DR/DDR', 'PBHD', 'B/BA', 'PLG', 'SIN', 'ULNR', 'KNDS', 'NHU', 'CSMT/ST', 'DRD', 'THK', 'GTR', 'NHU', 'JITE', 'PR', 'PR', 'VTN', 'BIRD', 'SVE', 'CSMT/ST', 'C/CH', 'NIIJ', 'MANR', 'TLA', 'G', 'MLND', 'NRL', 'GMN']",2025-06-26,2025-06-26 15:02:50.730329
2eb828eb-5b57-43b3-b0e4-cdc1ed5d76a5,5929461,Ambikapur Express,11265,20:52,0 days 00:10:00,"['KLVA', 'VR', 'MAE', 'ULNR', 'NIDI', 'DLV', 'PR', 'VR', 'SMNE', 'KYN', 'KPHN', 'CSMT/ST', 'VSH', 'MTN', 'PEN', 'NGTN', 'MSD', 'BO/BVI', 'ABH', 'PL', 'DRD', 'MSD', 'MTN', 'KARD', 'KJMG', 'CHG', 'SWDV', 'KJMG', 'GV', 'DIVA']",2025-06-26,2025-06-26 15:02:50.730329
5f47276a-2126-487d-8e1b-6525f27174f0,4475870,Amh Koaa Express,13138,04:54,0 days 00:05:00,"['BIRD', 'D/DR/DDR', 'KDV', 'C/CH', 'CYR', 'VDLR', 'TKNG', 'PNVL', 'AIRL', 'KLV', 'GTBN', 'NSP', 'MBQ', 'KLMG', 'GTR', 'BSR/BS', 'ABY', 'BEPR', 'JOS', 'KASU', 'KOPR', 'PNVL', 'VK', 'KOPR', 'PBHD', 'KLE', 'KJMG', 'JTT', 'MSD', 'VTN', 'VSD', 'CCG', 'GNSL', 'KLVA', 'DRD', 'TNA', 'KHBV', 'SHLU', 'PLG', 'CTGN', 'BY', 'SAH', 'TPND', 'VTN', 'D/DR/DDR', 'NIIJ', 'JNJ', 'MX', 'SWDV', 'APTA']",2025-06-26,2025-06-26 15:02:50.730329
4cefe398-6f2c-4384-b3d3-8a4029c1a2af,8789831,Amh Ltt Express,11054,07:46,0 days 00:05:00,"['KOPR', 'KLE', 'KDV', 'PNVL', 'MBQ', 'ABY', 'NVRD', 'SIN', 'MNKD', 'PBHD', 'RABE', 'SAH', 'BSR/BS', 'D/DR/DDR', 'CTGN', 'SWDV', 'NIIJ', 'CSMT/ST', 'KOPR', 'GTR', 'OMB', 'MSD', 'NEU', 'THK', 'NSP', 'BIRD', 'TLA', 'SAH', 'PEN', 'KLVA']",2025-06-26,2025-06-26 15:02:50.730329
fe74440c-2b73-43c7-be44-f237e48ec90b,9031155,Ami Ajni Express,12119,19:34,0 days 00:05:00,"['NSP', 'SVE', 'KNDS', 'NGTN', 'VVH', 'SIN', 'DIVA', 'ABY', 'JTT', 'AMNA', 'NIIJ', 'TKNG', 'TPND', 'CMBR', 'DLV', 'MSD', 'KLV', 'PL', 'MX', 'GTBN', 'PBHD', 'KDV', 'SAH', 'MRU', 'BSR/BS', 'BY', 'AIRL', 'MSD', 'DI', 'MTN']",2025-06-26,2025-06-26 15:02:50.730329
c1edb092-8139-4a5f-8041-7cd59b695b6d,8653356,Ami Jbp Superfast Express,12159,17:13,0 days 00:10:00,"['VSH', 'DIC', 'BSR/BS', 'STC', 'ASO', 'ABY', 'BOR', 'KHAR', 'BND', 'MX', 'AIRL', 'DRD', 'PR', 'TLA', 'CRD', 'GNSL', 'PNVL', 'VK', 'SNRD', 'BY', 'KJMG', 'HPUR', 'VVH', 'BND', 'KNDS', 'BY', 'JCNR', 'APTA', 'VLDI', 'G', 'KLV', 'THK', 'C/CH', 'ABH', 'UOI', 'RSYI', 'SNCR', 'JITE', 'CSMT/ST', 'SWDV']",2025-06-26,2025-06-26 15:02:50.730329
f101079c-f559-42bb-9da9-be7816d4199b,8055805,Ami Pune Express,11406,16:19,0 days 00:05:00,"['JNJ', 'KE', 'KARD', 'CTGN', 'VLP', 'MSD', 'GV', 'CHG', 'KYN', 'D/DR/DDR', 'KOPR', 'ULNR', 'KASU', 'UOI', 'SVE', 'SNCR', 'VGN', 'KJMG', 'TPND', 'KHAR']",2025-06-26,2025-06-26 15:02:50.730329
8db9eb0d-c95f-4ed6-98c5-8fda4f8d2468,6326328,Ami Tpty Superfast Express,12766,12:30,0 days 00:05:00,"['DTVL', 'RSYI', 'DRD', 'SMNE', 'SWDV', 'CRD', 'NEU', 'OMB', 'BUD', 'VTN', 'CMBR', 'MSD', 'CHG', 'KP', 'KLY', 'APTA', 'BEPR', 'MSD', 'MSD', 'CYR', 'DI', 'VVH', 'PDI', 'VVH', 'CSMT/ST', 'KLV', 'KE', 'MTN', 'CSMT/ST', 'CRD', 'SVE', 'B/BA', 'MEL', 'KLVA', 'KJMG', 'KPHN', 'GMN', 'BVS', 'RRD', 'CSMT/ST']",2025-06-26,2025-06-26 15:02:50.730329
c8309138-6ef0-49dd-bcac-80db6f49226a,6989338,Ami Udn Passenger Special,9050,05:29,0 days 00:10:00,"['B/BA', 'RSYI', 'MEL', 'VGI', 'SIN', 'D/DR/DDR', 'LWJ', 'MAE', 'SWDV', 'KHAG', 'BY', 'TNA', 'BOR', 'SWDV', 'VSH', 'NIDI', 'SAH', 'MNKD', 'CTGN', 'KLV', 'VK', 'AIRL', 'ABY', 'MTN', 'MDD', 'KARP', 'STC', 'PNVL', 'DI', 'KJMG', 'SHLU', 'BEPR', 'VGN', 'CMBR', 'KHAR', 'BUD', 'CHG', 'AMNA', 'TNA', 'SNRD']",2025-06-26,2025-06-26 15:02:50.730329
a3792729-b703-4497-b400-92719f369df3,2212125,Amravati Cstm E,12112,07:34,0 days 00:05:00,"['DTVL', 'MNKD', 'TNA', 'DRD', 'JCNR', 'VDLR', 'JOS', 'JNJ', 'C/CH', 'THS', 'TPND', 'KJMG', 'SNRD', 'BOR', 'SVE', 'B/BA', 'BY', 'VTN', 'GTR', 'GTBN', 'STC', 'PNVL', 'KOPR', 'RMAR', 'DI', 'NRL', 'CSMT/ST', 'NEU', 'DIVA', 'PBHD']",2025-06-26,2025-06-26 15:02:50.730329
799c5e9d-b50f-432d-bdf2-5427cd006494,3278288,Amritha Express,16343,03:08,0 days 00:10:00,"['NRL', 'BY', 'KYN', 'TNA', 'VGN', 'KLE', 'PEN', 'BOR', 'CHG', 'DIVA', 'RRD', 'KARP', 'DTVL', 'DIC', 'WTP', 'KNDS', 'CMBR', 'VTN', 'CRD', 'DIVA', 'PNVL', 'SHAD', 'SNRD', 'MDD', 'SWDV', 'KARD', 'PBHD', 'NHU', 'KYN', 'D/DR/DDR', 'TNA', 'MNKD', 'ULNR', 'MEL', 'BEPR', 'NEU', 'MTN', 'CSMT/ST', 'RSYI', 'ABY']",2025-06-26,2025-06-26 15:02:50.730329
42b399e3-6d6d-4035-8758-048c746913b1,4502235,Amritha Express,16344,21:24,0 days 00:05:00,"['KDV', 'BEPR', 'VDLR', 'MSD', 'G', 'VTN', 'KE', 'RRD', 'MRU', 'MLND', 'TPND', 'THK', 'OMB', 'TUH', 'AMNA', 'SNRD', 'MBQ', 'VK', 'KARD', 'KSRA', 'TPND', 'BVS', 'C/CH', 'MANR', 'VR', 'NEU', 'NVRD', 'KLVA', 'VLDI', 'SWDV', 'SHLU', 'PR', 'MNKD', 'DIVA', 'GMN', 'JTT', 'NVRD', 'JNJ', 'BEPR', 'PNVL', 'G', 'SIN', 'NHU', 'BO/BVI', 'ASO', 'MANR', 'NRL', 'THS', 'SAH', 'NIDI']",2025-06-26,2025-06-26 15:02:50.730329
f11a2866-74aa-457f-8deb-13429d95c72e,1982531,Amritsar Express,12483,03:09,0 days 00:05:00,"['VVH', 'PR', 'CRD', 'VK', 'MSD', 'UOI', 'PLG', 'SWDV', 'SWDV', 'VGI', 'BO/BVI', 'MTN', 'MTN', 'CTGN', 'BIRD', 'JNJ', 'BND', 'STC', 'VR', 'PNVL', 'CSMT/ST', 'C/CH', 'SHAD', 'KHAG', 'CSMT/ST', 'DIVA', 'MBQ', 'PLG', 'KHAG', 'PEN', 'ATG', 'VGN', 'KNDS', 'DI', 'MMCT', 'OMB', 'CHG', 'MAE', 'MANR', 'MRU']",2025-06-26,2025-06-26 15:02:50.730329
f4dc7301-9907-4ebd-8a8e-69d68cbd7576,8899608,Amritsar Express,13049,23:21,0 days 00:05:00,"['SAH', 'PEN', 'GMN', 'ULNR', 'MTN', 'KNDS', 'DLV', 'MANR', 'NIIJ', 'TNA', 'BMNDG', 'VGN', 'KOPR', 'MBQ', 'CYR', 'TKNG', 'KYN', 'BND', 'GV', 'GTR', 'NIIJ', 'KNDS', 'D/DR/DDR', 'SNRD', 'NEU', 'BSR/BS', 'JCNR', 'NGTN', 'GNSL', 'RSYI']",2025-06-26,2025-06-26 15:02:50.730329
6ed5cc68-25fe-4fc7-97e9-a9d025a14e36,7603070,Amritsar Express,11057,05:35,0 days 00:05:00,"['THS', 'RABE', 'MANR', 'MIRA', 'BND', 'DI', 'KYN', 'CSMT/ST', 'NGTN', 'BEPR', 'ABH', 'SNRD', 'KOPR', 'BEPR', 'SWDV', 'MBQ', 'CHF', 'KOPR', 'VGN', 'PEN', 'DI', 'CHG', 'DIVA', 'CHG', 'KSRA', 'CRD', 'KJMG', 'WTP', 'C/CH', 'B/BA', 'A/AD/ADH', 'MTN', 'MX', 'VR', 'JTT', 'VVH', 'PNVL', 'LWJ', 'NEU', 'BSR/BS']",2025-06-26,2025-06-26 15:02:50.730329
6741d90a-1ff7-4b11-a5ea-fd6112e1e7b6,3484644,Amritsar Mail,13005,08:32,0 days 00:10:00,"['TKNG', 'NEU', 'TNA', 'SWDV', 'G', 'VVH', 'DKRD', 'THK', 'TNA', 'BMNDG', 'MM', 'KLMG', 'KHAG', 'HPUR', 'PNVL', 'KARP', 'KOPR', 'KLY', 'NVRD', 'SWDV', 'BY', 'PNVL', 'BEPR', 'BO/BVI', 'RABE', 'SNRD', 'TLA', 'AIRL', 'KDV', 'KSRA', 'DRD', 'MAE', 'DRD', 'SHLU', 'CMBR', 'MSD', 'THS', 'SWDV', 'BOR', 'VTN']",2025-06-26,2025-06-26 15:02:50.730329
562f3891-854e-4f59-ac1d-53fe3373d040,1953147,Amritsar Shatabdi,12014,20:12,0 days 00:10:00,"['G', 'CRD', 'ABH', 'BVS', 'G', 'JNJ', 'AIRL', 'NGTN', 'CSMT/ST', 'STC', 'KLVA', 'KLV', 'THK', 'PLG', 'NHU', 'THK', 'KJT/S', 'NVRD', 'BEPR', 'BEPR', 'CTGN', 'KLE', 'KHAR', 'GV', 'VGN', 'MTN', 'MAE', 'DKRD', 'MLND', 'GNSL']",2025-06-26,2025-06-26 15:02:50.730329
7c3f2c22-94b0-468d-8814-88239dbd20ab,9730209,Amritsar Shatabdi,12032,14:41,0 days 00:10:00,"['JTT', 'NSP', 'JITE', 'KOPR', 'MRU', 'KLV', 'NVRD', 'DRD', 'SAH', 'MMCT', 'PR', 'KJMG', 'PDI', 'VGI', 'MIRA', 'GNSL', 'TLA', 'NSP', 'KASU', 'SHAD', 'STC', 'CSMT/ST', 'NEU', 'BND', 'MANR', 'NEU', 'KLMG', 'TUH', 'CSMT/ST', 'B/BA', 'TPND', 'UOI', 'BOR', 'DIVA', 'NGTN', 'KLVA', 'KJT/S', 'MLND', 'WTP', 'KYN']",2025-06-26,2025-06-26 15:02:50.730329
84943c29-fe67-448d-aac7-fafe2f8bf47c,1122083,Amritsar Shatabdi,12013,02:24,0 days 00:10:00,"['NGTN', 'SVE', 'NEU', 'TPND', 'BY', 'MLND', 'VK', 'BIRD', 'KARD', 'GMN', 'KHAG', 'PNVL', 'JTT', 'SWDV', 'CSMT/ST', 'KSRA', 'MIRA', 'ASO', 'KDV', 'SIN', 'JITE', 'TPND', 'VTN', 'CMBR', 'KPHN', 'KLVA', 'STC', 'KLVA', 'CYR', 'DIVA']",2025-06-26,2025-06-26 15:02:50.730329
446d7fae-d9e8-4b5a-8b48-ac92560799e2,9427984,Amritsar Shatabdi,12031,16:33,0 days 00:05:00,"['MEL', 'VK', 'UOI', 'NVRD', 'KYN', 'SMNE', 'KJMG', 'BND', 'JNJ', 'KLV', 'D/DR/DDR', 'BY', 'NSP', 'NEU', 'KLV', 'NHU', 'BND', 'BY', 'KLMG', 'KJMG', 'PDI', 'CRD', 'MANR', 'NEU', 'KHAG', 'PLG', 'BSR/BS', 'C/CH', 'TPND', 'AMNA']",2025-06-26,2025-06-26 15:02:50.730329
e2e55dde-4b23-4ed0-a28c-0d7330d8ba44,7299247,Anandwan Express,22128,05:46,0 days 00:10:00,"['GV', 'BIRD', 'CYR', 'PDI', 'TKNG', 'KP', 'NVRD', 'DTVL', 'CRD', 'DIC', 'MEL', 'KOPR', 'D/DR/DDR', 'CSMT/ST', 'BSR/BS', 'JNJ', 'KARD', 'NRL', 'GMN', 'VLDI', 'CMBR', 'PNVL', 'JTT', 'G', 'BY', 'NVRD', 'TUH', 'DI', 'SNRD', 'BMNDG']",2025-06-26,2025-06-26 15:02:50.730329
801bfc4d-484e-4989-91ed-6b59602d7b76,4512879,Anandwan Express,22127,04:54,0 days 00:10:00,"['CRD', 'PDI', 'KJMG', 'NIIJ', 'CHG', 'ABH', 'KOPR', 'SAH', 'CRD', 'PR', 'BOR', 'MANR', 'KHAR', 'ULNR', 'PEN', 'KHBV', 'PNVL', 'VVH', 'SIN', 'D/DR/DDR', 'NVRD', 'KLMG', 'MSD', 'JCNR', 'MIRA', 'VR', 'VLP', 'SAH', 'VDLR', 'AIRL', 'C/CH', 'MAE', 'VGN', 'DIC', 'NEU', 'KARP', 'ABY', 'RMAR', 'MBQ', 'KLV']",2025-06-26,2025-06-26 15:02:50.730329
2359f650-27c9-485a-baf5-0af9f900969b,9142958,Anantapuri Express,16723,02:54,0 days 00:10:00,"['JOS', 'PR', 'KP', 'SVE', 'MSD', 'C/CH', 'KHAG', 'WTP', 'DIVA', 'CSMT/ST', 'KPHN', 'PNVL', 'PNVL', 'NIIJ', 'DIC', 'NHU', 'BY', 'RRD', 'NEU', 'BSR/BS', 'PNVL', 'MLND', 'RSYI', 'HPUR', 'ABH', 'KHAG', 'VDLR', 'MEL', 'VK', 'SMNE']",2025-06-26,2025-06-26 15:02:50.730329
f5c392b2-e4b9-45e1-a9e7-b3570c9ebac5,6579896,Anantapuri Express,16724,03:23,0 days 00:10:00,"['KJT/S', 'BOR', 'TNA', 'C/CH', 'TLA', 'DRD', 'KHAR', 'GV', 'SWDV', 'KDV', 'VR', 'ATG', 'KLE', 'PL', 'BSR/BS', 'TNA', 'VTN', 'BY', 'PNVL', 'KARP', 'DIVA', 'C/CH', 'DI', 'VDLR', 'BOR', 'BEPR', 'SAH', 'MLND', 'CCG', 'MSD', 'GTBN', 'BND', 'VTN', 'NVRD', 'KASU', 'KARD', 'UOI', 'MEL', 'G', 'MLND', 'SAH', 'NIDI', 'D/DR/DDR', 'KLVA', 'KLY', 'NGTN', 'MAE', 'ASO', 'NEU', 'PDI']",2025-06-26,2025-06-26 15:02:50.730329
23da4bef-e367-4277-851e-c1972ed31f78,8987823,Ananya Express,12316,21:39,0 days 00:10:00,"['BOR', 'MAE', 'SWDV', 'NGTN', 'ROHA', 'SHAD', 'KHBV', 'NIIJ', 'SAH', 'KJT/S', 'MTN', 'DI', 'KLY', 'NIG', 'SHLU', 'VTN', 'KHAG', 'RMAR', 'KOPR', 'KJMG']",2025-06-26,2025-06-26 15:02:50.730329
ae54c69e-0810-4e6d-950e-f03cbce39962,8727573,Andaman Express,16031,09:02,0 days 00:05:00,"['TNA', 'SHAD', 'VLDI', 'MBQ', 'MSD', 'PL', 'KYN', 'DI', 'SVE', 'SNRD', 'STC', 'THK', 'THK', 'TNA', 'VLP', 'MM', 'SAH', 'SIN', 'SIN', 'VGN', 'UOI', 'KLVA', 'BUD', 'VTN', 'NRL', 'DIVA', 'UOI', 'SNCR', 'MSD', 'JNJ']",2025-06-26,2025-06-26 15:02:50.730329
b78c6616-1f6c-4208-8c14-18411dd6296f,4156285,Andaman Express,16032,13:29,0 days 00:05:00,"['SAH', 'STC', 'C/CH', 'SNRD', 'BND', 'NGTN', 'NEU', 'KLV', 'KLVA', 'DIC', 'MMCT', 'SHAD', 'D/DR/DDR', 'UOI', 'DI', 'GTBN', 'KLVA', 'DIVA', 'KARP', 'BY']",2025-06-26,2025-06-26 15:02:50.730329
867f0895-e0fc-4897-8798-94606332fd6c,4170235,Anga Express,12254,08:09,0 days 00:05:00,"['SNCR', 'UOI', 'VLP', 'DIC', 'PBHD', 'C/CH', 'PLG', 'KLY', 'MSD', 'KHAG', 'PR', 'KLMG', 'RRD', 'DRD', 'NEU', 'MBQ', 'NIG', 'MNKD', 'GV', 'KJMG', 'VR', 'CHG', 'KLVA', 'SMNE', 'CCG', 'BY', 'MX', 'KOPR', 'SHAD', 'C/CH']",2025-06-26,2025-06-26 15:02:50.730329
17649cbd-097c-402f-83de-27315e9b8855,1469740,Anga Express,12253,11:27,0 days 00:05:00,"['BOR', 'SAH', 'NRL', 'ROHA', 'JNJ', 'KOPR', 'SVE', 'PL', 'BSR/BS', 'KLV', 'NRL', 'GV', 'VK', 'AMNA', 'ATG', 'OMB', 'KLV', 'KNDS', 'MBQ', 'GMN', 'RRD', 'SHAD', 'ASO', 'BEPR', 'SIN', 'LWJ', 'NIIJ', 'KASU', 'PR', 'KPHN', 'JNJ', 'CHF', 'CTGN', 'TPND', 'DRD', 'KHAG', 'GTBN', 'MRU', 'MNKD', 'VGI', 'VR', 'TUH', 'KJT/S', 'BY', 'B/BA', 'NEU', 'MSD', 'TKNG', 'MBQ', 'SAH']",2025-06-26,2025-06-26 15:02:50.730329
be76de0c-9096-4c91-860d-758212f9461d,5549439,Annanya Express,12315,20:06,0 days 00:05:00,"['NHU', 'VSD', 'KLMG', 'VVH', 'MANR', 'RSYI', 'THK', 'KLV', 'CSMT/ST', 'MX', 'KLMG', 'DRD', 'MLND', 'WTP', 'KNDS', 'ABY', 'MMCT', 'PDI', 'VTN', 'ATG', 'VTN', 'JCNR', 'SNRD', 'NIIJ', 'CCG', 'SAH', 'BY', 'KHBV', 'GTBN', 'THS', 'D/DR/DDR', 'ABH', 'KHAR', 'MEL', 'D/DR/DDR', 'PL', 'KP', 'AIRL', 'UOI', 'BOR', 'SWDV', 'MRU', 'BEPR', 'NEU', 'JNJ', 'RRD', 'PNVL', 'KSRA', 'PR', 'BMNDG']",2025-06-26,2025-06-26 15:02:50.730329
19055487-7b6e-4b85-880e-ec103c85fcb6,3136421,Anvt Ald Superfast Special,4422,13:29,0 days 00:10:00,"['KP', 'KOPR', 'B/BA', 'MSD', 'MBQ', 'MTN', 'PEN', 'MANR', 'GTBN', 'VLP', 'NGTN', 'DIVA', 'DRD', 'KHAR', 'HPUR', 'CCG', 'KOPR', 'JOS', 'SWDV', 'CHG', 'VGI', 'NEU', 'BMNDG', 'SHAD', 'SMNE', 'CYR', 'RMAR', 'D/DR/DDR', 'JTT', 'D/DR/DDR']",2025-06-26,2025-06-26 15:02:50.730329
